INSTANCE_COUNT__ 		START_TIME_ 		END_TIME_ 			DURATION_ 	
1			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		73
2			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		100
3			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		75
4			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		70
5			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		59
6			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		63
7			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		102
8			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		51
9			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		31
10			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		47
11			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		28
12			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		24
13			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		33
14			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		49
15			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		58
16			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		33
17			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		46
18			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		33
19			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		91
20			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		66
21			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		57
22			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		32
23			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		94
24			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		51
25			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		123
26			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		124
27			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		68
28			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		142
29			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		93
30			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		62
31			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		71
32			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		78
33			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		69
34			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		45
35			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		49
36			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		83
37			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		57
38			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		113
39			2015-10-29 12:10:11.0		2015-10-29 12:10:12.0		131
40			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		34
41			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		95
42			2015-10-29 12:10:11.0		2015-10-29 12:10:12.0		315
43			2015-10-29 12:10:11.0		2015-10-29 12:10:12.0		353
44			2015-10-29 12:10:11.0		2015-10-29 12:10:12.0		386
45			2015-10-29 12:10:11.0		2015-10-29 12:10:11.0		36
46			2015-10-29 12:10:11.0		2015-10-29 12:10:12.0		348
47			2015-10-29 12:10:11.0		2015-10-29 12:10:12.0		61
48			2015-10-29 12:10:11.0		2015-10-29 12:10:12.0		42
49			2015-10-29 12:10:11.0		2015-10-29 12:10:12.0		85
50			2015-10-29 12:10:11.0		2015-10-29 12:10:12.0		143
51			2015-10-29 12:10:11.0		2015-10-29 12:10:12.0		88
52			2015-10-29 12:10:12.0		2015-10-29 12:10:12.0		247
53			2015-10-29 12:10:12.0		2015-10-29 12:10:12.0		196
54			2015-10-29 12:10:12.0		2015-10-29 12:10:12.0		280
55			2015-10-29 12:10:12.0		2015-10-29 12:10:12.0		63
56			2015-10-29 12:10:12.0		2015-10-29 12:10:12.0		189
57			2015-10-29 12:10:12.0		2015-10-29 12:10:12.0		175
58			2015-10-29 12:10:12.0		2015-10-29 12:10:12.0		368
59			2015-10-29 12:10:12.0		2015-10-29 12:10:12.0		169
60			2015-10-29 12:10:12.0		2015-10-29 12:10:12.0		393
61			2015-10-29 12:10:12.0		2015-10-29 12:10:12.0		355
62			2015-10-29 12:10:12.0		2015-10-29 12:10:12.0		112
63			2015-10-29 12:10:12.0		2015-10-29 12:10:12.0		185
64			2015-10-29 12:10:12.0		2015-10-29 12:10:12.0		17
65			2015-10-29 12:10:12.0		2015-10-29 12:10:12.0		252
66			2015-10-29 12:10:12.0		2015-10-29 12:10:12.0		47
67			2015-10-29 12:10:12.0		2015-10-29 12:10:12.0		265
68			2015-10-29 12:10:12.0		2015-10-29 12:10:12.0		145
69			2015-10-29 12:10:12.0		2015-10-29 12:10:12.0		161
