INSTANCE_COUNT__ 		START_TIME_ 		END_TIME_ 			DURATION_ 	
1			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		182
2			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		158
3			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		177
4			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		177
5			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		149
6			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		164
7			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		187
8			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		135
9			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		111
10			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		112
11			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		53
12			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		133
13			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		91
14			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		115
15			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		81
16			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		74
17			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		78
18			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		112
19			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		92
20			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		91
21			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		24
22			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		59
23			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		24
24			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		33
25			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		80
26			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		57
27			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		70
28			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		134
29			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		166
30			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		284
31			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		147
32			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		69
33			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		263
34			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		156
35			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		148
36			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		40
37			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		293
38			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		206
39			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		187
40			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		190
41			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		156
42			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		92
43			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		233
44			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		183
45			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		259
46			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		196
47			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		192
48			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		158
49			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		267
50			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		240
51			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		38
52			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		258
53			2015-10-29 11:35:27.0		2015-10-29 11:35:27.0		201
